비식별고객ID,관측일수,시간값완전도,0사용일수,연간사용량_kWh,월평균사용량_kWh,최대시간사용량_kWh,주말/주중_일사용량비,경부하비중,중간부하비중,최대부하비중,부하율,월변동계수,하계민감도,동계민감도,일반주택용_연간요금원,제주TOU3kW_연간요금원,제주TOU5kW_연간요금원,구독기본형_연간요금원,구독프리미엄형_연간요금원,연간최저요금제,TOU대비최대절감가능액원,15일예측_MAPE,20일예측_MAPE,군집
T0271,365,0.9986301369863012,0,6168.888,514.074,3.965,1.1393077726978722,0.3820779368988381,0.2316573910889612,0.3862646720122006,0.1776067992191954,0.4153813864513218,1.8133538066003123,1.0854812212169564,1338801.4539088,1361337.71942525,1477914.59942525,1399995.9,3013641.3,일반주택용,22536.265516450163,0.1103910548914702,0.0893555628706125,하계·주말집중형
T0273,365,0.9981735159817352,0,13964.143499999998,1163.6786249999998,5.532,1.1046768569323393,0.4195607127640875,0.2793515764142642,0.3010877108216482,0.2881562379282679,0.2365516923908247,1.3256491336131246,1.183077370602546,3956903.4943938497,2781855.1039139,2898431.9839139,3588043.0500000003,3722449.95,제주TOU(3kW),0.0,0.0671179582483188,0.0502802557985731,야간·평탄형
T0274,365,0.9982876712328768,0,5911.983500000001,492.6652916666668,4.316,1.0483752043894012,0.3495921461891766,0.3180542537035159,0.3323536001073074,0.15636792427878,0.2197749648369229,1.2430983018730954,0.99826600348962,1288811.48664975,1298831.29991475,1415408.17991475,1258945.95,2998800.0,구독기본형,39885.34991475008,0.0742882852966227,0.0599913598393568,주간·저녁활동형
T0275,365,0.9986301369863012,0,5864.0335000000005,488.66945833333335,3.686,1.0806954487952043,0.3663318089843791,0.2959597689883593,0.3377084220272615,0.1816088488591907,0.2166098335553561,1.2901838516644355,0.956940799859332,1274600.35666565,1285689.50370735,1402266.38370735,1213764.4500000002,2998800.0,구독기본형,71925.05370734981,0.0606989052939678,0.0506288474998395,주간·저녁활동형
T0276,365,0.9994292237442922,0,5975.450499999999,497.95420833333327,3.959,1.0375120587213502,0.4400036449134672,0.2791802057434833,0.2808161493430495,0.1722983209172557,0.1960703956928083,1.125744052870758,1.3070239410673017,1333478.5407202,1281064.6719562998,1397641.5519563002,1250491.8,2998800.0,구독기본형,30572.87195629976,0.0649814135896483,0.0377304889399901,동계난방민감형
T0277,365,0.9994292237442922,0,5393.894499999999,449.4912083333333,3.736,1.1111514291140598,0.3765761454919075,0.2821049799917295,0.3413188745163629,0.1648130035542127,0.2680216614236181,1.4130777125468357,0.8400737299373585,1110808.55616185,1194587.2869091,1311164.1669091,1191955.7999999998,2998800.0,일반주택용,83778.73074724991,0.0716643822399893,0.0455416818163234,하계·주말집중형
T0278,365,0.9986301369863012,0,8955.8525,746.3210416666667,5.606,1.0425796792451414,0.3950175597465456,0.2649588634917781,0.3400235767616762,0.1823684608141636,0.1766895429735196,1.2213354381787336,1.209192679129815,2316520.9935927503,1869380.1015232,1985956.9815232,2085555.75,3017553.6,제주TOU(3kW),0.0,0.0571369478027794,0.0433424222791014,동계난방민감형
T0279,365,0.997945205479452,0,6520.1005,543.3417083333333,6.653,0.9019974244857404,0.3713655180621833,0.320514077965516,0.3081204039723007,0.1118749000519558,0.223523634018535,1.223108642892695,0.7683056214062639,1491538.96812935,1396449.6066654,1513026.4866654,1388860.9500000002,2998800.0,구독기본형,7588.656665399671,0.0445067082029013,0.0448540083843488,주간·저녁활동형
T0280,365,0.9984018264840184,0,7318.091499999999,609.8409583333332,4.706,0.9934868565769928,0.3110254907307459,0.3505004685989509,0.3384740406703031,0.1775177588311433,0.4749978096892348,1.7824527189288308,0.7278713879252179,1716323.28656425,1583808.7094245497,1700385.58942455,1678307.85,3098367.9,제주TOU(3kW),0.0,0.0982149718010855,0.0658060977600032,하계·주말집중형
T0281,365,0.9984018264840184,0,6224.2255000000005,518.6854583333334,11.522,1.1919352023896446,0.3154029364777995,0.3428307666552248,0.3417662968669756,0.0616670738686126,0.4323772808294285,0.9150301307833892,0.6682194439376619,1393566.56164145,1347952.03489555,1464528.91489555,1403698.5,3021932.4,제주TOU(3kW),0.0,0.1149212388860775,0.0586870076744505,하계·주말집중형
T0282,365,0.9985159817351598,0,7879.208000000001,656.6006666666668,8.212,1.0001525535798936,0.3072179335791108,0.3476581656430444,0.3451239007778447,0.1095290998583207,0.2974148730053837,1.197458657388199,0.9570977789183892,1948907.9968218,1687175.4602206,1803752.3402206,1762562.4,3069914.7,제주TOU(3kW),0.0,0.133252310105007,0.1084877706532952,주간·저녁활동형
T0283,365,1.0,0,6367.444,530.6203333333333,3.667,0.9786387967108516,0.4141178155630423,0.3234381016935523,0.2624440827434053,0.1982212077855936,0.2200059935546433,0.938045000451597,0.8256385845654476,1470685.0696174,1340580.3630016,1457157.2430016005,1320592.2000000002,2998800.0,구독기본형,19988.16300159972,0.04983508748693,0.0456685999349785,야간·평탄형
T0284,365,0.9968036529680364,0,1112.7850000000008,92.7320833333334,3.704,0.8891051104787923,0.4051474453735447,0.3338358263276373,0.2610167282988179,0.0342954241742852,0.3748047577547635,1.4915938274342306,0.8778095132510998,157628.1113925,381249.84198490006,497826.72198490007,1018800.0,2998800.0,일반주택용,223621.73059240007,0.1140757571117032,0.0977604231128146,저사용·평탄형
T0285,365,0.9981735159817352,0,4490.058499999999,374.1715416666666,4.67,1.0241391635918309,0.3416779536391342,0.3509307284081042,0.3073913179527615,0.1097566928710412,0.2514238048738252,1.3387589777695117,0.9092091061776824,841192.8104811,1025842.63634545,1142419.5163454502,1078488.6,2998800.0,일반주택용,184649.82586435007,0.0833293394869739,0.0514100682776601,주간·저녁활동형
T0286,365,1.0,0,10278.141999999998,856.5118333333331,6.737,1.0564852071398587,0.2830064032974052,0.3884725468863925,0.3285210498162021,0.1741582130441648,0.2540446280881556,1.4450145208541658,0.931094025760169,2719607.6491682,2159433.2403259,2276010.1203259,2482242.6,3179825.1,제주TOU(3kW),0.0,0.0695904061738805,0.0475311457146347,주간·저녁활동형
T0288,365,0.996689497716895,0,7860.459000000001,655.0382500000001,4.649,1.3148160123174597,0.3011197564925916,0.3006883567486327,0.3981918867587757,0.1930119748833892,0.2910695758081461,1.4615761592948395,0.9268849100267258,1926667.9983614003,1704751.907887,1821328.787887,1763186.1,2998800.0,제주TOU(3kW),0.0,0.0496156733729182,0.0346237805826561,하계·주말집중형
T0289,365,0.9972602739726028,0,5970.7135,497.5594583333333,3.581,1.0460036097300276,0.3628994256716556,0.2670857511418023,0.370014823186542,0.1903346269440821,0.3550896915465965,1.7301004376866267,0.9652413905091152,1262084.6361753002,1321994.9334228,1438571.8134228,1320754.2,2998800.0,일반주택용,59910.29724749969,0.0501625059787417,0.0302037248807794,하계·주말집중형
T0292,365,0.9981735159817352,0,6494.788000000001,541.2323333333335,3.865,1.1180310436148928,0.3402762338047062,0.3113406473005738,0.3483831188947199,0.1918277245151724,0.2518773469356464,1.4266319159959857,0.9003608776891293,1479793.1750448002,1416567.06454795,1533143.94454795,1366240.5,2998800.0,구독기본형,50326.564547949936,0.0341010745514101,0.0245383649682887,주간·저녁활동형
T0293,365,0.9985159817351598,0,5319.6985,443.30820833333337,2.283,1.0456643608702128,0.4031452158425895,0.3263261066393143,0.2705286775180962,0.2659971608694,0.1498002297732356,1.193295276848385,1.0731364949527284,1101819.6518903,1164117.3837964998,1280694.2637965,1098578.1,2998800.0,구독기본형,65539.28379649995,0.0370499156508032,0.0319025609835133,야간·평탄형
T0294,365,0.9982876712328768,0,6491.076999999999,540.9230833333332,4.623,1.2096554152070955,0.3665476468696951,0.30454453089988,0.3289078222304248,0.1602834793671112,0.5163678365793031,1.9239147201954088,0.8146553112333023,1418116.1041278,1411688.1188091498,1528264.9988091495,1490003.7,3095103.0,제주TOU(3kW),0.0,0.0723530774125752,0.0530198985269498,하계·주말집중형
T0296,365,0.9984018264840184,0,1628.3815,135.69845833333332,0.881,0.9920257229433588,0.4359807575804563,0.2819802976145332,0.2820389448050104,0.2109969342641975,0.3694450552670568,0.7552702947503991,1.4133222790363722,237013.7084028,476017.0361296,592593.9161296,1018800.0,2998800.0,일반주택용,239003.3277268,0.0679107055724527,0.0337997912259906,저사용·평탄형
T0297,365,0.9984018264840184,0,8582.893499999998,715.2411249999999,5.811,0.974539513198249,0.3386128465883911,0.3279638737216068,0.3334232796900021,0.1686082194138184,0.2031354245455582,1.329596380549895,0.8996854251508529,2178449.2813338498,1809218.2263760504,1925795.10637605,1973668.05,3000853.5,제주TOU(3kW),0.0,0.0589760626467433,0.0408974966670587,주간·저녁활동형
T0298,365,0.9987442922374428,0,11024.316000000004,918.6930000000002,6.284,1.1349347212378775,0.4868751947966658,0.2780411954809713,0.2350836097223628,0.2002679124194519,0.207871250763849,1.2464900032857464,0.9235226547327156,2980331.2836486,2167977.5197122004,2284554.3997122003,2706094.8,3198041.1,제주TOU(3kW),0.0,0.0586347968527937,0.0430144777057782,야간·평탄형
T0300,365,0.9988584474885844,0,6013.833999999999,501.15283333333326,4.469,0.9839495952513482,0.4003630628979781,0.2932523578136676,0.3063845792883543,0.1536161849616485,0.2800369422257828,1.4640769638184676,1.2174283207247374,1306230.1183085,1308291.6322308,1424868.5122308,1318884.9,2998800.0,일반주택용,2061.513922299957,0.0877856090683235,0.0628482992194074,동계난방민감형
T0301,365,0.9961187214611872,0,7892.962999999998,657.7469166666665,4.146,1.23504730454198,0.3715633786703423,0.2688401681345775,0.3595964531950802,0.2173234861350655,0.3027714102664632,1.5585622828859242,0.8876789858403261,1932188.2322323,1677235.87554985,1793812.75554985,1766688.9,3014722.5,제주TOU(3kW),0.0,0.0618847506354129,0.0481661512403481,하계·주말집중형
T0302,365,0.9978310502283104,0,5541.086499999999,461.75720833333327,3.156,1.0428985134904896,0.361180519380089,0.2952993063724957,0.3435201742474153,0.2004258938544252,0.1120527787313094,1.1389043348431664,0.9308348242513316,1174793.32569865,1224353.4832763502,1340930.36327635,1110925.95,2998800.0,구독기본형,113427.53327635024,0.0607170387878599,0.041227735693697,주간·저녁활동형
